-0.15393	0.11927	-0.15403	0.19148	-0.028366	0.12615	-0.010756	-0.00042662	0.0012588
-0.15848	0.096334	-0.15859	0.2038	-0.029263	0.12656	-0.010338	-0.00042662	0.0012588
-0.16285	0.073165	-0.16296	0.21591	-0.030126	0.12681	-0.0099045	-0.00042662	0.0012588
-0.16716	0.049876	-0.16727	0.2278	-0.030971	0.12691	-0.009457	-0.00042662	0.0012588
-0.17133	0.026564	-0.17144	0.23936	-0.031786	0.12685	-0.0089955	-0.00042662	0.0012588
-0.1753	0.0028615	-0.17542	0.25093	-0.032571	0.12669	-0.0085231	-0.00042662	0.0012588
-0.1791	-0.020595	-0.17922	0.26194	-0.033314	0.12632	-0.0080374	-0.00042662	0.0012588
-0.18279	-0.044346	-0.18291	0.27285	-0.034036	0.12583	-0.0075375	-0.00042662	0.0012588
-0.18639	-0.068005	-0.18651	0.28342	-0.034736	0.12519	-0.0070271	-0.00042662	0.0012588
-0.18977	-0.091823	-0.1899	0.29378	-0.035396	0.1244	-0.0065045	9.4346e-06	0.00037269
-0.19307	-0.11555	-0.1932	0.3038	-0.036033	0.12348	-0.0059715	9.4346e-06	0.00037269
-0.19597	-0.13922	-0.1961	0.3135	-0.036605	0.1224	-0.0054327	9.4346e-06	0.00037269
-0.19888	-0.16319	-0.19901	0.32309	-0.037172	0.1212	-0.0048772	9.4346e-06	0.00037269
-0.20139	-0.18707	-0.20152	0.33234	-0.037672	0.11986	-0.0043175	9.4346e-06	0.00037269
